,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0,0.448,0.875,10,-6.482,1,0.0319,0.431,0.000261,0.558,0.893,146.534,audio_features,7xwf45gey53Ftmo3duaAei,spotify:track:7xwf45gey53Ftmo3duaAei,https://api.spotify.com/v1/tracks/7xwf45gey53Ftmo3duaAei,https://api.spotify.com/v1/audio-analysis/7xwf45gey53Ftmo3duaAei,137347,4,We Ain't Got Nothin' yet,The Blues Magoos,9178,2023-06-04 07:00:00
0,0.602,0.59,0,-6.346,0,0.0279,0.318,0.000166,0.104,0.381,130.08,audio_features,7iqQz931tn59mK6IZ3knRx,spotify:track:7iqQz931tn59mK6IZ3knRx,https://api.spotify.com/v1/tracks/7iqQz931tn59mK6IZ3knRx,https://api.spotify.com/v1/audio-analysis/7iqQz931tn59mK6IZ3knRx,274293,4,Deal,Jerry Garcia,1690,2023-06-04 07:01:00
0,0.536,0.718,11,-8.401,0,0.0309,0.00999,0.15,0.327,0.464,105.231,audio_features,1IQmZ2Hz0HEtb8rwXNci4i,spotify:track:1IQmZ2Hz0HEtb8rwXNci4i,https://api.spotify.com/v1/tracks/1IQmZ2Hz0HEtb8rwXNci4i,https://api.spotify.com/v1/audio-analysis/1IQmZ2Hz0HEtb8rwXNci4i,494933,4,(BALLAD OF) THE HIP DEATH GODDESS,Ultimate Spinach,2239,2023-06-04 07:01:00
0,0.519,0.422,6,-12.972,1,0.0282,0.737,0.0,0.134,0.673,109.392,audio_features,6q9rNSvE59IVT3ZlEorvYb,spotify:track:6q9rNSvE59IVT3ZlEorvYb,https://api.spotify.com/v1/tracks/6q9rNSvE59IVT3ZlEorvYb,https://api.spotify.com/v1/audio-analysis/6q9rNSvE59IVT3ZlEorvYb,233533,4,Positively 4th Street,Merl Saunders,2202,2023-06-04 07:02:00
0,0.47,0.401,7,-16.196,1,0.0398,0.58,0.0132,0.976,0.378,114.011,audio_features,5LdKIgHGSygbMJbzJaVYX3,spotify:track:5LdKIgHGSygbMJbzJaVYX3,https://api.spotify.com/v1/tracks/5LdKIgHGSygbMJbzJaVYX3,https://api.spotify.com/v1/audio-analysis/5LdKIgHGSygbMJbzJaVYX3,566493,4,I Shall Be Released - Live,Jerry Garcia Band,52738,2023-06-04 07:02:00
0,0.558,0.744,4,-7.791,0,0.037,0.569,0.000148,0.24,0.54,128.949,audio_features,7vCAPGfk46iIyikreugUay,spotify:track:7vCAPGfk46iIyikreugUay,https://api.spotify.com/v1/tracks/7vCAPGfk46iIyikreugUay,https://api.spotify.com/v1/audio-analysis/7vCAPGfk46iIyikreugUay,186507,4,Coming into Los Angeles - Remastered,Arlo Guthrie,11903,2023-06-04 07:12:00
0,0.599,0.363,7,-11.728,1,0.0315,0.333,0.0,0.243,0.648,79.456,audio_features,1ITQbrueGLl581a25XXm9c,spotify:track:1ITQbrueGLl581a25XXm9c,https://api.spotify.com/v1/tracks/1ITQbrueGLl581a25XXm9c,https://api.spotify.com/v1/audio-analysis/1ITQbrueGLl581a25XXm9c,213107,4,Rocky Raccoon - Remastered 2009,The Beatles,34517,2023-06-04 20:04:00
0,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4,Gimme Shelter,The Rolling Stones,270773,2023-06-05 06:15:00
0,0.543,0.697,11,-7.42,1,0.105,0.0756,0.821,0.133,0.637,182.301,audio_features,4FHGKscCEnhBSyszmL32L0,spotify:track:4FHGKscCEnhBSyszmL32L0,https://api.spotify.com/v1/tracks/4FHGKscCEnhBSyszmL32L0,https://api.spotify.com/v1/audio-analysis/4FHGKscCEnhBSyszmL32L0,216827,4,Mambo Sun,T. Rex,113356,2023-06-05 06:17:00
0,0.49,0.536,7,-10.83,1,0.0382,0.0391,0.371,0.116,0.732,118.008,audio_features,7Me0vOSlJfaPY7Pc4GeItd,spotify:track:7Me0vOSlJfaPY7Pc4GeItd,https://api.spotify.com/v1/tracks/7Me0vOSlJfaPY7Pc4GeItd,https://api.spotify.com/v1/audio-analysis/7Me0vOSlJfaPY7Pc4GeItd,638427,4,Marquee Moon,Television,1732,2023-06-05 06:17:00
